"Members – Detailed Contract Expenditures Report – Sheehan, Terry – Q2 2021"
Supplier,Description,Date,Total
Shaw,Internet (COVID19),2020/01/24,75.00
rogers,Internet (COVID19),2020/02/20,75.00
Shaw,Internet (COVID19),2020/02/24,75.00
Shaw,Internet (COVID19),2020/03/01,81.00
Bell,Internet (COVID19),2020/03/17,106.95
Rogers,Internet (COVID19),2020/03/20,75.00
Bell,Internet (COVID19),2020/03/24,78.95
Shaw,Internet (COVID19),2020/03/24,75.00
Shaw,Internet (COVID19),2020/04/01,55.00
Staples,Toner,2020/04/16,67.99
Bell,Internet (COVID19),2020/04/17,106.95
Rogers,Internet (COVID19),2020/04/20,192.94
Bell,Internet (COVID19),2020/04/24,78.95
Shaw,Internet (COVID19),2020/04/24,75.00
Shaw,Internet (COVID19),2020/05/01,55.00
Bell,Internet (COVID19),2020/05/17,89.75
Rogers,Internet (COVID19),2020/05/20,192.94
Bell,Internet (COVID19),2020/05/24,78.95
Shaw,Internet (COVID19),2020/05/24,75.00
Bell,Internet (COVID19),2020/06/01,94.95
Shaw,Internet (COVID19),2020/06/01,55.00
Cliffe Printing Inc.,"Householders ",2020/06/18,3818.00
Superior Media Sault ltd.,Advertising,2020/06/19,550.00
Postmedia Network Inc.,Advertising,2020/06/20,500.00
Rogers,Internet (COVID19),2020/06/20,192.94
SAULT STE. MARIE AIRPORT DEVELOPMENT CORPORATION,Advertising,2020/06/22,187.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,17.84
Zoom,Licence Renewal,2020/06/23,20.00
Bell,Internet (COVID19),2020/06/24,78.95
Shaw,Internet (COVID19),2020/06/24,75.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,132.20
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.85
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,226.00
Shaw,Internet (COVID19),2020/07/01,55.00
HealthGear Medical & Safety Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/02,299.95
MakerNorth Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/06,180.00
Shaw Direct,Cable and Internet Fees,2020/07/08,264.95
Randy Russon Media,Advertising,2020/07/10,600.00
Best Buy,Toner,2020/07/14,60.99
Bell,Internet (COVID19),2020/07/17,94.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.26
Amazon,Consumable Items for Constituency Offices (COVID19),2020/07/20,48.59
Health Gear Medical & Safety Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/20,207.86
Rogers,Internet (COVID19),2020/07/20,192.94
SAULT STE. MARIE AIRPORT DEVELOPMENT CORPORATION,Advertising,2020/07/20,187.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,11.88
Zoom,Licence Renewal,2020/07/23,20.00
Bell,Internet (COVID19),2020/07/24,78.95
Shaw,Internet (COVID19),2020/07/24,75.00
PUROLATOR INC.,Courier Services,2020/07/31,6.14
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,226.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,164.10
MCCARDA HOLDINGS INC.,Office Rental and Related Fees,2020/08/01,1650.00
Costco,Consumable Items for Constituency Offices (COVID19),2020/08/02,49.68
Mathewson Office Pro,"Office Supplies, Stationery and Accessories",2020/08/04,115.80
Shaw Direct,Cable and Internet Fees,2020/08/08,264.95
Staples,Computer Equipment,2020/08/18,99.99
rogers,Internet (COVID19),2020/08/20,192.94
SAULT STE. MARIE AIRPORT DEVELOPMENT CORPORATION,Advertising,2020/08/20,187.00
Zoom,Licence Renewal,2020/08/23,20.00
Village Media Inc,Advertising,2020/08/29,1000.00
Food Basics,"Office Supplies, Stationery and Accessories",2020/08/30,56.91
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,86.70
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,226.00
MCCARDA HOLDINGS INC.,Office Rental and Related Fees,2020/09/01,1650.00
Superior Media Sault ltd.,Advertising,2020/09/01,500.00
Prince Township Public Library,Advertising,2020/09/02,150.00
Staples,Toner,2020/09/03,255.96
Shaw Direct,Cable and Internet Fees,2020/09/08,264.95
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/09/11,26.99
Rome's Independent Grocer,Consumable Items for Constituency Offices (COVID19),2020/09/12,27.48
Canadian Tire,Cleaning Products,2020/09/20,12.99
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/09/20,29.98
Canada Post – Postes Canada,Courier Services,2020/09/23,22.02
SAULT STE. MARIE AIRPORT DEVELOPMENT CORPORATION,Advertising,2020/09/23,187.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,188.10
MCCARDA HOLDINGS INC.,Office Rental and Related Fees,2020/10/01,1650.00
